Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
321334725246666,Anton Sakharov for Governor GOP,Anton Sakharov for Governor,≤100
231535463595178,Steve Scott Roots Music,BonaVita Publishing,≤100
1647193241982429,Say NO to “Gun Control”,Tanner Reed Mccartney,≤100
555301334609839,John Said,These ads ran without a disclaimer,≤100
123651254408327,Sokolove Law,These ads ran without a disclaimer,≤100
210206069922545,Craft for Commissioner,Danielle R Craft,≤100
166618413413767,Jay Sekulow,American Center for Law and Justice,868
236142560669642,Mark Alcarez for Douglas County Coroner,Mark Alcarez for Douglas County Coroner,≤100
6502038524,First Book,FIRST BOOK,218
20612127118,North Carolina Democratic Party,NORTH CAROLINA DEMOCRATIC PARTY - FEDERAL,≤100
113550036738307,GRL PWR,These ads ran without a disclaimer,≤100
88224465289,Dropps,"Dropps (Cot'n Wash, Inc.)",224
1981144732126767,Evolution ReEntry Services,These ads ran without a disclaimer,≤100
105410570945384,Hourly News Report,Zia Alexis Marshay Sifford,458
223008867858902,American Action News,American Action News,≤100
85273022315,NAMI,NAMI,110
100950401414532,State Committeewoman Judy Crocker,Elect Judy Crocker,≤100
425957757966609,LIVE SMART Lifestyle,These ads ran without a disclaimer,≤100
110349617195712,Courage to Change,Courage to Change PAC,≤100
103794891094099,Sam Nejabat for City Council,Sam Nejabat for San Diego City Council 2020,≤100
981661448510937,Meraki Journey,Meraki Bracelets,≤100
1647578638693491,Vote For the Developmental Disabilities Levy - By Mail in Lawrence County,Lawrence County DD Levy Fund,111
397130463730560,MOVE Texas,MOVE Texas Action Fund,≤100
102619234665360,Rosenquest for Mayor,Christopher Charles Rosenquest,≤100
1941010562619332,Curtis Legacy Foundation,John Edward Graybill,≤100
2273393199637785,Common Sense Party,Independent Alliance for California,≤100
101756717903904,Re-Elect Joel Blue for Prosecutor,Joel M Blue,≤100
356431274698532,Ryan Hampton,Ryan Hampton,≤100
175716473032461,MamaP,These ads ran without a disclaimer,≤100
1142444802554115,The Little Book of Revolution,David Akadjian LLC,≤100
111038523853195,Maestro Martinez Matonte UP -AP,These ads ran without a disclaimer,≤100
456426371143722,Center on Civic Engagement,Center on Civic Engagement,≤100
41667296330,Alaffia,These ads ran without a disclaimer,≤100
100912354755468,Canvas Paw,These ads ran without a disclaimer,≤100
100853548166692,Re-Elect Owen Beetham Your Harrison County Prosecutor,Thomas Owen Beetham,127
28896772146,San Diego Zoo,ZOOLOGICAL SOCIETY OF SAN DIEGO,256
1914537155242810,Life: Powered,Texas Public Policy Foundation,≤100
70011662296,Jeremy Foster,These ads ran without a disclaimer,≤100
148054326284,NoticiaCristiana.com,Charles Hans Torres,≤100
104851617686932,Concealed Country,Concealed Country,2097
134956813238021,My Stupid Page,Ronald John Gembic,≤100
27544763621,Prison Fellowship,Prison Fellowship,1164
150621451650636,Montana Wilderness Association,Montana Wilderness Association,≤100
110525106971306,Rich Desmond for Supervisor,Rich Desmond for Supervisor FPPC 1419486,≤100
120594982674473,Sarah Gad,SARAH GAD 2020,≤100
106970107593695,Saline County Citizens for Jail Reform,These ads ran without a disclaimer,≤100
1937171279661046,Margaret Good,MARGARET GOOD FOR CONGRESS,≤100
107334019308912,Olive Crest - USA,OLIVE CREST,≤100
49414386380,Ilegal Mezcal,Ilegal Mezcal,≤100
93228695778,Tea Party Patriots,Tea Party Patriots,308
107245610653455,Adventures In Pearls,These ads ran without a disclaimer,≤100
101702484719372,Aaron von Ehlinger 4 Idaho House 6A,Aaron for Idaho,≤100
121358125934736,Move Forward - Yes on 7,The Move Forward PAC,30933
145590872121075,Citizens for LCCC,Citizens for LCCC,355
949106395170846,"Kevin Shutty for Mason County Commissioner, Dist.2",Kevin Sean Shutty,≤100
1875075379174033,Fed Up Conservatives,These ads ran without a disclaimer,≤100
532252906820919,Jana Della Rosa,Jana Della Rosa Campaign,≤100
293511771033062,Morgan Stanley,These ads ran without a disclaimer,≤100
101112547975969,Citizens for Troy City Schools,These ads ran without a disclaimer,≤100
2146201085498440,Tony Gonzales,Tony Gonzales for Congress,252
103896801101729,Mark Fogel for Ohio Senate,Friends of Mark Fogel,1301
690487321044876,Good Deed Entertainment,Good Deed Entertainment,≤100
130467958471,Jason Lewis,Jason Lewis for Senate,583
104970924470250,Chris Burgess for Walton County Property Appraiser,Christopher Michael Burgess,≤100
140978009255170,Leon County,Leon County Government,≤100
104861954415215,Chris For Metro,Friends of Chris Smith,≤100
330369533496,Jerusalem Institute of Justice מכון ירושלים לצדק,These ads ran without a disclaimer,≤100
309094279104553,Twelve Books,"Hachette Book Group, Inc.",≤100
56473972516,Just Harvest,Just Harvest,≤100
29776517202,Second Harvest Heartland,SECOND HARVEST HEARTLAND,≤100
97624620788,American Friends of Magen David Adom,AMERICAN FRIENDS OF MAGEN DAVID ADOM,≤100
108931157277849,Fred Stevens For Sheriff,Fred Stevens for Sheriff,198
620301151471659,Weak Ends at Bernies,Paul Anthony Goodno,≤100
503856713022335,Nav,These ads ran without a disclaimer,240
93741016079,Western Reserve Land Conservancy,Western Reserve Land Conservancy,≤100
70090474914,American Farmland Trust,"AMERICAN FARMLAND TRUST, INC",≤100
420424547981908,In Search of Liberty,Scott Dennis Welch,197
107616720757744,Mike Navarre for Sheriff,Navarre for Sheriff,275
693238070768659,Trooper's Law by Saving Trooper,These ads ran without a disclaimer,≤100
358321582738,Broward Teachers Union,Broward School Watch,≤100
2217400561854578,Kimberly Graham for US Senate - D-Iowa,KIMBERLY FOR IOWA,≤100
629650103800375,UrthPact,UrthPact,≤100
223268224436676,Brian Maienschein for Assembly,Brian Maienschein for Assembly 2020,≤100
376776419037747,Turning Point USA,Turning Point USA,283
490772387954022,Suraj Patel,Friends of Suraj Patel,≤100
113575490062092,"Ramon Iglesias for Hendry County Commission, District 4",Ramon Iglesias for Hendry County Commission,≤100
106858817420044,Health Smarts,Whitney E Burkes,≤100
19045776114,The Better World Campaign,BETTER WORLD CAMPAIGN,≤100
169561162745,The National Wild Turkey Federation,"NATIONAL WILD TURKEY FEDERATION, INC.",≤100
804568342964376,2nd Amendment Rights,One Nation Design,≤100
158321844178230,CPECredit.com,"CPE Solutions, LLC",≤100
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,544
722080664483669,Greg Simmons,simmons4commissioner,360
682555508619370,Wake Up Atlanta,"ASIAN AMERICANS ADVANCING JUSTICE-ATLANTA, INC.",≤100
642787972575637,"John A Barbish, Mayor of Wickliffe, OH",John A Barbish,≤100
111520963798942,Ben Crump Against Sexual Abuse,These ads ran without a disclaimer,≤100
1404914223144340,Great Big Story,"Turner Broadcasting Sales, Inc",≤100
101879517902506,Environmental Policy Association,Kristin Marie Prestel,≤100
113335773562471,President Trump For Re-Election,Great American Era,≤100
2377166239179411,Nancy Goroff for Congress,Goroff for Congress,≤100
104834210883,The Story of Stuff Project,The Story of Stuff Project,≤100
72565633140,Soles4Souls,These ads ran without a disclaimer,≤100
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",368
202286639832171,Dr. Robert Jeffress,FIRST BAPTIST CHURCH DALLAS,143
107816980603222,Patrick for Champaign County Sheriff,Patrick for Sheriff,≤100
109614717338135,MOmen Abdelraof Hamada,These ads ran without a disclaimer,≤100
80668957414,GoSili,SiliKids Inc.,≤100
1156426531205011,Mailboxmascots,Jonathan Hall,≤100
142677194703,Prisoners Revolutionary Literature Fund,These ads ran without a disclaimer,≤100
221378424569014,Vito Glazers,Vito Guido Glazers,≤100
147390698637518,Free State Project,Free State Project,≤100
352297884954031,HOAleader.com,These ads ran without a disclaimer,≤100
102010211314386,Donald Trump 2020 Voters,I Love My Freedom,≤100
916908791847627,Prosperity Michigan,Prosperity Michigan,≤100
466505160192708,Initium Media 端傳媒,These ads ran without a disclaimer,≤100
564322840393011,Threshold Podcast,These ads ran without a disclaimer,≤100
104178704279594,Main St. First,Energy Media,120
118340904863152,Official Crown of Laurel,These ads ran without a disclaimer,≤100
100136141647727,Imporics,These ads ran without a disclaimer,≤100
342623112567750,The Shoe That Grows,Because International Corp,≤100
295997687580943,Hinimoco,These ads ran without a disclaimer,≤100
270953679726380,Re-Elect Judge Joyce Kimbler,Re-Elect Judge KImbler Committee,393
294461628063240,The RightWay: conservative thoughts & family values,Jason Kyle Haugen,≤100
345340192788276,Jama for State Representative,Committee for Mohamud Jama,845
274597959396166,Docs 4 Patient Care Foundation,Docs 4 Patient Care Foundation,≤100
148625331822685,ICMA-RC,Sonia J Khan,≤100
26233666109,Give2Asia,GIVE2ASIA,≤100
101675144792542,Earth & Clover,Earth and Clover,≤100
1167092243351075,The Voting Project,The Voting Project,≤100
1431647400421353,Sheriff Troy E. Nehls,NEHLS FOR CONGRESS,≤100
134414890148,Georgetown Law,Georgetown Law,≤100
54580146753,Faith in Action,Faith in Action,≤100
142456572894631,Donald Trump Cardboard Cutouts,Garrett Earl Kirschbaum,≤100
104684067632334,Unite the Country,UNITE THE COUNTRY,256
111216596892874,Abogado.com,Thomson Reuters,≤100
111649336927152,Alaina Swope for State Representative,Alaina Swope,≤100
1517949235088741,Cook County Democratic Party,Cook County Democratic Party,≤100
500410440069924,Dan "Taxation Is Theft" Behrman for President 2020,COMMITTEE TO ELECT DAN TAXATION IS THEFT BEHRMAN,≤100
332172544231683,America's Plastic Makers,"AMERICAN CHEMISTRY COUNCIL, INC.",168
113031366798257,Every family has a story,These ads ran without a disclaimer,≤100
758350044343921,Anthony V. Clark,Anthony Clark 2020,≤100
108838240704138,Operation Restoration 2020,CITIZENS FOR JADE SIMMONS,≤100
582924655182526,Mute Neighbor,John L Sant,≤100
227813534020769,Monica Garcia,Monica Garcia for City Council 2020,≤100
395998730952811,Carrie Isaac for Texas HD45,Carrie Isaac for Texas,≤100
67626834312,National Women's Law Center,National Women's Law Center,463
115268821893794,Environmental Action,"Environmental Action, Inc.",≤100
186660378160166,Common Sense Underground,These ads ran without a disclaimer,≤100
300814283325838,Lee's Summit Police Officers Association,Lee's Summit Police Officers Association PAC,≤100
103108651267478,Joyce Paul for State Committee,Red Massachusetts Grassroots Action,≤100
110031723895365,Living As One Now,Lynn Nguyen,398
503956417100387,The Late Bloomin' Author,These ads ran without a disclaimer,≤100
102503307914865,Avery for Plattsburgh,Jacob W Avery,≤100
315170549321392,Slightly Sophisticated,Slightly Sophisticated,≤100
108077350714409,Knox County Republican PAC,Ohio Republican PAC,≤100
100701294894497,Sprijin umanitar pentru Denisa-Maria,These ads ran without a disclaimer,≤100
290611681891012,Matt Salka for Commissioner,Matt for County Commissioner,≤100
594519783957655,Citizens for National Security,Citizens For National Security,≤100
327490001128824,ComplaintBox,Sift Legal Marketing LLC,≤100
22234040933,United Nations Foundation,United Nations Foundation,365
103033251200854,Wade Westfall,Luke Gary Carter,396
212353718892604,Kent Clothier,These ads ran without a disclaimer,≤100
179124672673105,Pirani Life,These ads ran without a disclaimer,≤100
371061443691769,From the Flag to the Cross,Nikolas Jb Grosfield,≤100
119584119442182,Studio jindo,Kevin Lee,≤100
111024693843511,bamboomainstreet,These ads ran without a disclaimer,≤100
81363295697,Detroit Regional Chamber,Detroit Regional Chamber,≤100
607626319739286,Black Voices for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",149
400241790626448,limitless_virtuoso,These ads ran without a disclaimer,≤100
265339916844745,"Motion Picture Editors Guild, I.A.T.S.E. Local 700",MOTION PICTURE EDITORS GUILD,≤100
2244325122553051,Better Life Tipp,These ads ran without a disclaimer,191
104908474440144,Patrick Crowley GOP State Committee,Red Massachusetts Grassroots Action,≤100
66722736959,University Hospitals,These ads ran without a disclaimer,≤100
131306317680000,Social Goods,These ads ran without a disclaimer,≤100
642268192537646,American Immigration Control Foundation,American Immigration Control Foundation,≤100
20149036407,Earth Day Initiative,EARTH DAY NEW YORK,≤100
427677640985969,The Wrong Podcast,The Wrong Podcast,≤100
152227274851194,Global Birthing Home Foundation,James Cameron Grant,≤100
1675319662786649,Clare Gallagher,These ads ran without a disclaimer,≤100
142665849854371,House Freedom,HOUSE FREEDOM FUND,1109
55142266374,"Jason Stein, Mayor of Cleveland Heights",Jason None Stein,≤100
224058138586,Greater Fort Lauderdale Alliance,Broward Alliance / DBA Greater Fort Lauderdale Alliance,≤100
866779926670025,Citizens for Tobacco Rights,Citizens for Tobacco Rights,≤100
1945237355733646,Giving Brush,Giving Brush LLC,106
1799282383731277,TwoSeventy,Alexander Jared Deutsch,1916
196495520386296,Ashland Comfort Control,These ads ran without a disclaimer,≤100
2114015665342593,DO YOU HAVE A GREEN CARD?,Cheng Hsiang Chou,≤100
1391007641226540,New/Mode,These ads ran without a disclaimer,≤100
130945114804,World Jewish Congress,WORLD JEWISH CONGRESS AMERICAN SECTION INC,≤100
121033149320,American Indian College Fund,"AMERICAN INDIAN COLLEGE FUND, THE",≤100
103372041280696,Jennifer Butler,Gregory Philip Williams,≤100
314463908651,After Fifty Living,Joanne Sullivan Lema,≤100
104543461001448,Sheriff Larry Fowler,Larry Fowler Re-Election Campaign,≤100
130936757062757,T-Mobile Workers United (TU),"COMMUNICATIONS WORKERS OF AMERICA, AFL-CIO, CLC",≤100
2477934522257579,U Decide App,Karen Neicy Holbrook,≤100
340645001925,San Diego County Democratic Party,SAN DIEGO COUNTY DEMOCRATIC PARTY (FED. ACCT.),≤100
1719463118318375,Bees In The D,BEES IN THE D,≤100
353682792005802,Heather Mulligan Begley for Judge,Committee to Elect Heather Begley for Judge,≤100
100296704772989,Wildlife Mission,These ads ran without a disclaimer,≤100
1020951917927616,GRRRL Clothing,Kortney Kay Olson,≤100
112278497050628,gus3tavo,Gustavo Figueroa,≤100
106364329441748,Margaret W. Wong & Associates,"WONG, MARGARET W & ASSOCIATES CO LPA (INC)",≤100
100105681618063,Have Faith Engraving,These ads ran without a disclaimer,≤100
122766527832439,Waterlust,These ads ran without a disclaimer,≤100
102491847878451,Margaret Scott for Judge,Scott for Judge,1099
369218473147423,Grove Collaborative,These ads ran without a disclaimer,≤100
1229789977123022,Debbie Lesko for Congress,Debbie Lesko for Congress,≤100
321275377976909,The People's Lobby,The People's Lobby,≤100
316498251698370,Adam Gray for Assembly,Gray for Assembly 2020,≤100
64343851262,National Catholic Reporter,"NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY, THE",≤100
175580571641,Out of Print,Out of Print,122
116490948921544,Team Cheryl Stephens,The Team to Elect Cheryl Stephens,≤100
113334930102591,Glystn,Glystn Inc.,≤100
196382377057315,Learn Our History,Learn Our History,16274
81372493950,POET,POET,≤100
49059279814,Institute for Justice,INSTITUTE FOR JUSTICE,≤100
308627962483898,Elderly Nursing Home Abuse Advocates "Its Time To Stop The Abuse",Stephen Anthony Piskor,≤100
752537334781687,Tanner Chidester,These ads ran without a disclaimer,109
789696478072946,The Liberty Loft,The Liberty Loft,≤100
322870825821,Macmillan Audio,Dakota Cohen,≤100
106595097388803,Advanced Retirement Planning Solutions,Advanced Retirement Planning Solutions,961
107925864067328,RightSize2020,RightSize2020,≤100
477972716277486,Cavendish Consulting LLC,Cavendish Consulting,≤100
263210730984251,We Are Great Again Pac,WE ARE GREAT AGAIN PAC,≤100
117437204982602,American Wild Horse Campaign,These ads ran without a disclaimer,≤100
107757647374537,Be Vocal Speak Up,These ads ran without a disclaimer,≤100
2212272129014080,Politiq Trivia,Connor Randolph Halline,≤100
110130647164439,Tonight's News,Ibrahim Oloko,1104
1658135304460341,MANG,MANG,≤100
106652674244188,Partido Político,These ads ran without a disclaimer,≤100
108038264108538,Cassie Juba for Brookings City Council,Cassandra Lynn Juba,≤100
543066585882629,Libertarian Country,Libertarian Country,215
1140678992762024,Erika Price Blog,These ads ran without a disclaimer,≤100
411606772641925,ConservativeOpinion.com,ConservativeOpinion.com,≤100
205795426669644,Facts and Logic about the Middle East,Facts and Logic About the Middle East,≤100
13341879933,Organic Consumers Association,ORGANIC CONSUMERS ASSOCIATION,≤100
502969216761221,Common Sense Civics and Citizenship,Candace Donnelly,≤100
110962427128178,John McHenry for Scioto County Commissioner,Sean P Mchenry,≤100
213998472307,Hoosier Environmental Council,"HOOSIER ENVIRONMENTAL COUNCIL, INC",≤100
126057642122621,Hillary O'Connor Mueri,HILLARY O'CONNOR MUERI FOR OHIO,158
6756153498,Mike Bloomberg,Mike Bloomberg 2020 Inc,84555
436792636865579,Charmaine McGuffey For Sheriff,People for McGuffey for Sheriff,6091
1635468506779588,Isupportbobs,These ads ran without a disclaimer,≤100
404041503001995,Time On The Hill,"Time On The Hill, Inc.",≤100
618480098621142,Social Security Event,These ads ran without a disclaimer,≤100
104600487737895,Facelots,These ads ran without a disclaimer,≤100
129493054374966,Businesses for Responsible Tax Reform,Businesses for Responsible Tax Reform,≤100
222575382925,Dogwood Alliance,Dogwood Alliance Inc,≤100
1316372698453411,Alexandria Ocasio-Cortez,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,3818
152258821985032,Disrupt Aging,AARP,≤100
315170549321392,Slightly Sophisticated,These ads ran without a disclaimer,≤100
112433110117252,The Indiana Progressive,The Indiana Progressive,≤100
122984007772548,"Художник Михаил Шапиро, Artist Mikhail Shapiro",Pavsel Shapiro,≤100
333710103706307,Giffords,GIFFORDS PAC,≤100
452797224923658,Democratic Coalition Against Trump,THE DEMOCRATIC COALITION,≤100
229229790561217,Tamara Mellon,"Tamara Mellon Brand, Inc.",≤100
102326684612174,Parish Moffitt NC House District 82,Committee to Elect Parish,≤100
2010391362507021,IE Amazonians Unite,IE Amazonians Unite,≤100
105258234387501,Daily Auto Tips,Richard Telfeja,≤100
139151419572310,Lance Gooden,LANCE GOODEN FOR CONGRESS COMMITTEE,≤100
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100
259924897430716,VoteRiders,VoteRiders,≤100
643177939170963,Circleville Ace Hardware,These ads ran without a disclaimer,≤100
105876520967285,Spirit of Democracy,Spirit of Democracy California,≤100
359484094167,Ohio Association of Advanced Practice Nurses,Ohio Association of Advanced Practice Nurses,≤100
115303723178677,Michael Fletcher,Friends For Fletcher,223
157848104394760,Aprilaire,These ads ran without a disclaimer,≤100
102629854545056,Maria 4 CO Senate 31,Maria for Colorado,≤100
100978971393908,Larry Thompson For Congress,LARRY THOMPSON FOR CONGRESS,≤100
403716816314673,Lee Saunders,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,294
126694924050678,Xavier Becerra,Becerra for Attorney General 2022,486
162607429210,Natalie Tennant,Natalie Tennant 2020,≤100
117590506298785,Elisa for State Representative,Elisa M. Tamayo Campaign,≤100
807322165945344,Rick White,Richard T White,≤100
100318801519193,Davis for Huntington,Davis for Huntington,≤100
312870062895448,StateThugs,StateThugs.com,≤100
257019421075897,Cory Gardner,Cory Gardner for Senate,217
148494598849,Milken Educator Awards,MILKEN FAMILY FOUNDATION,≤100
284852861535887,C-SPAN StudentCam,NATIONAL CABLE SATELLITE CORPORATION,≤100
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,268
818456498214019,Angela Alexander for Stark County Probate Judge,ANGELA R WALLS-ALEXANDER,≤100
105199626748,Massachusetts Republican Party,Massachusetts Republican Party,≤100
613038395849010,Jennifer Gross for State Rep.,Jennifer Lynn Gross,≤100
868462976676176,Southpac Group,These ads ran without a disclaimer,≤100
910055409088769,Syrian Forum USA,Syrian Forum USA,≤100
1499793570239958,Hanover Winery,These ads ran without a disclaimer,≤100
112575266889818,crownedcoreen,These ads ran without a disclaimer,≤100
110597446980174,Megan Daic for Judge of the 165th District Court,Daic for Judge,≤100
825475597557324,trueself,cleancult,171
100580918059008,Gary Bradford for Pasco County Commissioner,"Gary Bradford, Republican, for Pasco County Commissioner",≤100
104337894395120,Ryan Ottney for Ohio 14th District,Ryan Ottney for Ohio,≤100
184868114869272,Full Compass Systems,These ads ran without a disclaimer,≤100
266314380756442,Golden Flames,These ads ran without a disclaimer,≤100
911845658833043,I Am An Immigrant,FWD.us Education Fund,≤100
130025717077175,The Orangutan Project,"ORANG UTAN REPUBLIK FOUNDATION, INC.",210
283627317761,Atlanta Mission,ATLANTA UNION MISSION CORPORATION,≤100
1719000921660893,Sabrina Cervantes,Sabrina Cervantes for Assembly 2020,≤100
2313209168727140,Business Model Hackers,These ads ran without a disclaimer,≤100
103684467905403,"Million Majority Minority March to VOTE October 16, 2020""",Anthony Glenn Riley,≤100
1088950287806118,Climate Hustle 2,Christina In Hae Wilson Norman,≤100
250810138891118,Mike McCarthy Magistrate,Fishknee Company I,≤100
28126338304,Surfrider Foundation,"SURFRIDER FOUNDATION, INC",≤100
2674295342599553,Root Natural Soap,These ads ran without a disclaimer,≤100
102027431326534,Doug Garrison for FCDP Central Committee - Westerville Ward 1,Douglas Herthum Garrison,≤100
258521077615598,Veestro,These ads ran without a disclaimer,≤100
871666829848288,Clint Dixon for Senate,Clint Dixon for Senate,≤100
1163580380472022,tesswigs.com,These ads ran without a disclaimer,≤100
1499911393420824,Welcoming Cumberland Presbyterians,Michael Allen Leslie,≤100
11162728079,U.S. PIRG,UNITED STATES PUBLIC INTEREST RESEARCH GROUP,≤100
73528878871,Center for Reproductive Rights,Center for Reproductive Rights,≤100
201188983306624,Trey Kelley for State House,Kelley for House,≤100
273242612696824,Fresno County Young Democrats,Fresno County Young Democrats,≤100
109628507318195,Our Democracy USA,These ads ran without a disclaimer,≤100
292861034121561,Otium Financial Planners,These ads ran without a disclaimer,≤100
104833847603971,Immigrant Gear,These ads ran without a disclaimer,≤100
109866783838178,Friends of Jason Atkinson,Friends of Jason Atkinson,≤100
124853147616512,Send2Press Newswire,Neotrope dba Send2Press,≤100
560140464159364,Stand for the 2nd Amendment,SFT2 Tactical Supply,4333
398928840757250,T2020,Passion Jewelry Shop LLC,≤100
102314011228013,Hear Our Voice Store,These ads ran without a disclaimer,≤100
659860294410428,Deliverybros the Podcast,These ads ran without a disclaimer,≤100
55218624590,Adagio Health,Adagio Health,≤100
107450787569446,The Lake Shoes Project,These ads ran without a disclaimer,≤100
75553755070,Michael Smerconish,These ads ran without a disclaimer,≤100
533347293669517,Great American Era,Great American Era,1080
149366465128820,"Nicole Galloway, CPA",Nicole Galloway for Missouri,≤100
1914561178824972,Trumped,Christopher  Cooper,≤100
7814597100,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,464
55549065733,Voto Latino,VOTO LATINO INC.,192
105212317522256,Don Quixote For President 2020,These ads ran without a disclaimer,≤100
73178840361,POLYWOOD,These ads ran without a disclaimer,≤100
278141355635570,UP Art Studio,These ads ran without a disclaimer,≤100
104009297841176,Greener Design,These ads ran without a disclaimer,≤100
567209840427883,Chad Brown for Secretary of State,Chad Brown for Secretary of State,≤100
272900417421,Remarkable Families,These ads ran without a disclaimer,≤100﻿
29092950651,TED,TED Conferences,665
1051430974924195,I Love Donald Trump,James R Oddo,≤100
1559206367683706,Olde Roots Primitives By Kco Kreations,These ads ran without a disclaimer,≤100
103254621302564,Maga2020,Troy Lorenzo Davis,≤100
111946517063849,Pets4Watkins,The Committee to Elect David Watkins,≤100
897994503631860,HealthInsurance.net,These ads ran without a disclaimer,214
511597776017378,House Of Chingasos,Carlos John Ugalde,≤100
931317533671151,Mid Mitten Powered by Invenergy,Mid Mitten Powered by Invenergy,≤100
375760676281438,Mermaid Straw,Mermaid Straw,413
153504864804069,Galanter & Jones,These ads ran without a disclaimer,≤100
123585451043714,John Wayne Stock & Supply,These ads ran without a disclaimer,≤100
100862764890980,Stop the Spread,"Health Care Voices, a project of Social Good Fund",≤100
103569544631077,Max Defenze,These ads ran without a disclaimer,≤100
1979565535655842,Jimmy Cooper For Congress,JIMMY COOPER FOR CONGRESS,≤100
111198783748504,Elect Judge Trevino,Elect Judge Trevino,≤100
680549575421741,UnitedVoice.com,"Beachside Media, Inc.",4389
113170000245675,Antiques Restoration,These ads ran without a disclaimer,≤100
139010782920870,Canada By Choice Immigration,These ads ran without a disclaimer,≤100
737522273118529,Dapper Rags,These ads ran without a disclaimer,≤100
156919701454702,St. Louis Record,The Record,≤100
114354623345135,WOA Foundation,These ads ran without a disclaimer,≤100
161453087348302,The Committee to Defend the President,THE COMMITTEE TO DEFEND THE PRESIDENT,475
156968474833352,Stop Republicans,Stop Republicans,29876
114314450118087,Darma for City Council 37,Darma V Diaz CD37,≤100
108290434048026,Error Not Era Apparel,Cornelious M Anderson,≤100
348602605618510,Invidme,InVidMe,≤100
401207499904619,Christine Skelly Illustration,These ads ran without a disclaimer,≤100
175862952587855,"Global Oceanic Designs, Inc.",Kenneth Wayne Welch,≤100
100284010017717,Foster Friess,Foster Friess,≤100
260366367717440,Committee to Protect Medicare,Committee to Protect Medicare,≤100
30682191384,U.S. Committee for Refugees and Immigrants (USCRI),Loren Caitlin Schmidt,≤100
1745418332339003,Aspire Gear,Aspire Gear,243
101420418036481,Catherine Parker for Congress,Louis Thomas Young,≤100
103348724514356,Abbasi for Supervisor 2020,Abbasi For Supervisor 2020,≤100
6244252028,Considerable,Considerable.com,≤100
343175436328856,CA Needs Energy Storage,California Alliance for Renewable Energy Solutions,≤100
122177661170978,NewsOne,"INTERACTIVE ONE, LLC",≤100
253791814655400,Doug Collins,"COLLINS FOR SENATE, INC.",1117
138876992797995,Pura Vida Bracelets,These ads ran without a disclaimer,719
1082522201878539,Gina Ortiz Jones for Congress,GINA ORTIZ JONES FOR CONGRESS,≤100
203284909734636,Stan McClain,Stan McClain for State Representative,≤100
278874859477802,Dujuan Thomas,Dujuan Lamar Thomas,≤100
246491525549550,Education Post,Education Post,≤100
548407915183371,Liz Cheney,Liz Cheney for Wyoming,≤100
506399653159244,Blue Wave Ink,"Niche Market Brands, LLC",≤100
791543660926838,"I'll go ahead and keep my guns, Thanks",2A4LIFE LLC,6604
2035688363419679,Changing the Narrative CO,Changing the Narrative in Colorado,≤100
67180895597,National Shrine of St. Jude,The National Shrine of St. Jude,≤100
2068830876573768,Project Divided,Marley Benjamin Urbas Duchovnay,≤100
93683518468,Kentucky Voices for Health,Kentucky Voices for Health,≤100
147486638599345,Urban Teachers,Urban Teachers,≤100
83865976093,Truthout,These ads ran without a disclaimer,≤100
129181937109516,CFT - California Federation of Teachers,CALIFORNIA FEDERATION OF TEACHERS,≤100
292954794164615,Our Future West Virginia,Andrea Ellen Tyree,≤100
136714166339952,Health In Harmony,Kristen Annette Grauer,≤100
108661937180567,MAGA Outfitters,MAGA Outfitters,≤100
100229244869674,Laurie Myers Republican State Committeewoman Third Middlesex District,Red Massachusetts Grassroots Action,≤100
110573083801477,5G Action Now,5G Action Now,≤100
111525130345189,Mike Loychik for 63rd District State Representative,Friends of Mike Loychik,≤100
103531854451033,Ray Nutting For Supervisor,Committee To Elect Ray Nutting Supervisor 2020,≤100
354964548302597,Electricians Work,Electricians Work,≤100
313723095478950,The Daily Citizen,Focus on the Family,163
111361670448099,Christian Wise Smith for Fulton,Committee to Elect Christian Wise Smith,≤100
245815932119105,Wilton Simpson,Jobs for Florida,≤100
130777800271464,Redwood Gospel Mission,REDWOOD GOSPEL MISSIONS INC,≤100
1835838916635491,Transamerica Center for Health Studies,Transamerica Center for Health Studies,≤100
113341064736,American Conservative Union,American Conservative Union,≤100
110563080301468,Candidles,Lighthouse Financial Technologies,≤100
1030128143683127,Alot Travel,These ads ran without a disclaimer,≤100
199826043375900,Larry Hogan,Change Maryland Action Fund,≤100
202626512363,U.S. Census Bureau,These ads ran without a disclaimer,2575
101710227985301,Coalition for Affordable and Resilient Infrastructure,"AMERICAN CHEMISTRY COUNCIL, INC.",≤100
60870102434,Salvation Army California South,The Salvation Army California South,≤100
118379493631,Episcopal Relief & Development,These ads ran without a disclaimer,≤100
104836377541994,Ride The Fence,Ride The Fence,≤100
138026396230778,Potts Law Firm,These ads ran without a disclaimer,≤100
431099560800970,Front Page Live,"Front Page Live, Inc.",563
