Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
336440323158789,Jack Burkman Radio,Jack Burkman Radio,≤100
111929803714895,SN Research,Story Network Foundation,5578
267590003595370,FAIRx,Floridians for Attainable Rx,902
194215234005640,Tyler McBroom,These ads ran without a disclaimer,≤100
115180986557630,The Local Care Project,THE LOCAL CARE PROJECT,≤100
314121315788033,Stand with Parkland,Stand With Parkland,146
108051577394988,Thai Viet Phan for Santa Ana City Council 2020,Thai Viet Phan for City Council 2020,≤100
56780242206,Agros International,Sierra Hana Golden,≤100
168876449866088,The Years Project,These ads ran without a disclaimer,≤100
1139780232780908,Frugal Family,These ads ran without a disclaimer,≤100
1934158976830122,Sean Casten for Congress,CASTEN FOR CONGRESS,153
873550809444862,Mighty Earth,Mighty Earth,≤100
133764907211570,Concerned Citizen,Steven Niems,≤100
585717161574553,City of Plant City Government,City of Plant City,≤100
33699882778,Dr. Bronner's,Dr. Bronner's,≤100
819607471729183,Dr. Al Gross for US Senate,DR. AL GROSS FOR U.S. SENATE,≤100
142988933048873,Signs On The Cheap,These ads ran without a disclaimer,≤100
855127181245284,Stash,These ads ran without a disclaimer,822
113341064736,American Conservative Union,American Conservative Union,130
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,691
30500779658,Interfaith Power & Light,"REGENERATION PROJECT, THE",≤100
7090829369,Peter DeFazio,DEFAZIO FOR CONGRESS,≤100
35122528853,Beacon Press,These ads ran without a disclaimer,≤100
236142560669642,Mark Alcarez for Douglas County Coroner,Mark Alcarez for Douglas County Coroner,≤100
2146201085498440,Tony Gonzales,Tony Gonzales for Congress,744
1680018292279937,Sam Parker,Samuel Parker,≤100
105843050830812,Agent Carla Johnson,These ads ran without a disclaimer,≤100
709295132465359,Portland Pet Food Company,These ads ran without a disclaimer,≤100
558201104233965,Stephanie Vela Anderson,Stephanie Vela Anderson,≤100
207381586628343,Donna McLeod,Donna T Mcleod,≤100
111008603760583,Vote Yes for NIACC,Vote Yes for NIACC,≤100
111364513689136,Eric Davanzo for State Representative of the 58th District,Friends of Eric Davanzo,≤100
106123827666098,flatbushgirl,These ads ran without a disclaimer,≤100
7822408815,Jane Nelson,Friends of Senator Jane Nelson,≤100
57259033959,AARP,These ads ran without a disclaimer,≤100
100134398273326,Keeping America Great,Jessica Joan Allumbaugh,≤100
897364397028991,Christian Family Coalition FL,Christian Family Coalition,≤100
323110354399964,TD Ameritrade,These ads ran without a disclaimer,≤100
100340274705926,Tanja Vidovic for Safety Harbor Mayor,Tanja Vidovic for Mayor of Safety Harbor,≤100
187850809456,PSEA - PA State Education Association,PENNSYLVANIA STATE EDUCATION ASSOCIATION,≤100
1577655365585125,Marie Guerlain,These ads ran without a disclaimer,≤100
108176010748061,100 Insure,Robert Bradley Graham,212
1210280052501457,Ikancious,These ads ran without a disclaimer,≤100
113152483582071,Toolbooth,These ads ran without a disclaimer,690
107578644013555,Parker Sloan for County Commission,Elect Parker Sloan,≤100
73528878871,Center for Reproductive Rights,Center for Reproductive Rights,136
75750147378,Everlast,These ads ran without a disclaimer,≤100
135896766444287,Two Meatballs in the Kitchen,These ads ran without a disclaimer,≤100
672213539861652,John Anthony Castro,John Anthony Castro,≤100
192915797385931,IATSE,International Alliance of Theatrical Stage Employees,≤100
104732301115385,LVInsurances,These ads ran without a disclaimer,≤100
131385910227393,Catholic Mobilizing Network,CATHOLIC MOBILIZING NETWORK,≤100
1542366099393100,Brilliant in Color,Brilliant In Color,≤100
183675225003458,Fight Colorectal Cancer,These ads ran without a disclaimer,≤100
107022977597495,Step Down Scott Morrison,These ads ran without a disclaimer,≤100
183872968312216,Popdust,cleancult,200
109111900634787,Reverend Raphael Warnock,WARNOCK FOR GEORGIA,5163
113881693497784,SJFL 3.0,These ads ran without a disclaimer,≤100
221439681914095,Clouthub,CloutHub,≤100
50710138582,Campaign Solutions,CAMPAIGN SERVICES INC,≤100
108946154013226,John A. Clark Democat for 337th Criminal Court Judge Harris County,Erica Nicole Everson,≤100
108418657355607,LoneStar Graphix,These ads ran without a disclaimer,≤100
377262642461430,Emojam music stickers,These ads ran without a disclaimer,≤100
100628841338430,Hays for Congress,HAYS FOR CONGRESS,≤100
103242591220406,Michael Hart For Lilburn City Council 2020,Frederick Ronald Hart Ii,≤100
1719618084947050,"Senator Ed Harbison, 15th District",Georgia State Senate,≤100
2061021177297716,Latinx21,Joseph G Bautista,≤100
84112077638,GreaterGood.org,GREATERGOOD.ORG,≤100
350692761610088,Matt Cartwright for U.S. Congress,CARTWRIGHT FOR CONGRESS,≤100
753260644814105,Progressive Reality Check,Jontom Christopher Keaty,≤100
200548226627766,The Progressive Magazine,Norman Joseph Stockwell,≤100
181421054126,TheBody.com,These ads ran without a disclaimer,≤100
164660287630560,The Freeing Energy Project,AnEnergyProject LLC,≤100
101553461388827,Frank E. Polo,POLO 4 CONGRESS,≤100
1289389624527292,Jessica Harrington-Teacher and Candidate for Florida House District 64,Jessica Harrington for State Representative District 64,≤100
139398939438430,Left Action,Left Action LLC,454
2251074751672451,Micah Perlin,Micah Perlin for Assembly 2020,≤100
162796967069589,Capitol Hellway Media Company,John Stuart Edwards,≤100
376776419037747,Turning Point USA,Turning Point USA,443
106889644266759,Larry Kimbrow for State Representative,"Friends of Kimbrow, Bobby Kimbrow Treasurer",≤100
104850344466976,Josh Hinton for Board of Education,Joshua Ryan Hinton,≤100
1309961619103931,The Proud Patriot,Stewart Crosby Brackins,≤100
1340560252687219,MISSIO Hair,MISSIO HAIR,≤100
105332121071355,Eminen,These ads ran without a disclaimer,≤100
142288373333,HIMSS,HIMSS,≤100
267600914143751,McIntyre for Orange County Sheriff,Eric L Mc Intyre,≤100
613939699097647,Vicente Peña promotor,These ads ran without a disclaimer,≤100
196816774298638,Heart Head Hands: Everyday Living for Justice,Amanda Beth Godbee,≤100
109134830615573,Christina Gomez Schmidt for Madison Schools,Friends of Christina Gomez Schmidt,≤100
111699863646410,Marty Sullivan Winter Park Commissioner Seat 1,Laurie Boone Wack,≤100
311505436023740,Blended Family and Family Health,These ads ran without a disclaimer,≤100
1799282383731277,TwoSeventy,Alexander Jared Deutsch,1997
322870825821,Macmillan Audio,Dakota Cohen,≤100
92748602246,Farmworker Justice,"FARMWORKER JUSTICE FUND, INC.",≤100
235458103156980,Larry Ford,These ads ran without a disclaimer,≤100
175403889150682,FindLaw.com,FindLaw Consumer,305
1014291495249813,Politicon,Politicon,≤100
153140748079239,Parke Place Jewelry,These ads ran without a disclaimer,≤100
2157366871006791,Full View Games,Scott Lindy Digirolamo,≤100
121750354532995,Yale Program on Climate Change Communication,Yale Program on Climate Change Communication,116
26060837166,Point Loma Nazarene University,Point Loma Nazarene University,≤100
132847240096023,Stanford Woods Institute for the Environment,These ads ran without a disclaimer,≤100
314174248676630,Dying In Indian Country,Elizabeth Sharon Morris,≤100
485702968124390,Tina Newcomb,These ads ran without a disclaimer,≤100
102505451324128,Climate Crises: Alarmists V Deniers,These ads ran without a disclaimer,≤100
105844330804845,Callie Rennison for CU Regent CD-02,Callie4CU,≤100
18479402361,No Kid Hungry,These ads ran without a disclaimer,≤100
27478282874,UNITE HERE!,UNITE HERE,336
108229880582975,The Gospel of Science-mind-blowing new science on ancient truths to heal,These ads ran without a disclaimer,≤100
105797244391125,سعيد عبدالحافظ,These ads ran without a disclaimer,≤100
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",789
164427643612907,Futures Without Violence,Wendi Lea Aarons,≤100
1451520385099902,Equal Voice Action,Equal Voice Action,153
105998591023257,Fire Gordon Smith,These ads ran without a disclaimer,≤100
270094677247639,Merritt For Congress,MERRITT FOR CONGRESS,≤100
170582513587720,Liberty Through Wealth,The Oxford Club,3785
101725991230589,Louisiana Conservative Republican Coalition,Louisiana Conservative Republican Coalition,≤100
106601974029123,Rob Hardwick for Sheriff,Rob Hardwick for Sheriff,158
121626482110,Operation Smile,"OPERATION SMILE, INC.",3511
112252940283960,Joel for Ohio,Committee to elect Joel O'Dorisio,≤100
622556584597615,SYMBICORT® (budesonide/formoterol fumarate dihydrate),These ads ran without a disclaimer,102
102932851246095,Linda Marks,"Linda Marks, Non-Partisan, for Aventura City Commissioner Seat 1",≤100
289216861751561,Path to 100,"Solar Energy Industries Association, Inc",≤100
109788797242679,The Patriot Circle,Kin Ngai Yeung,≤100
113484220121883,Ben Jacobson For Surfside Commissioner 2020,Ben Jacobson for Surfside Commissioner,≤100
92730524910,AdventHealth,AdventHealth,10095
466705430534862,Benjamin Yu for Assembly 2020,Scott Charles Winn,≤100
268311603350722,The American Independent,The American Independent,≤100
1745418332339003,Aspire Gear,Aspire Gear,262
106334117471036,Anbaric,Anbaric Development Partners,≤100
1528498354074301,Punching Bag Media - Conservative News,Sean Michael Probber,≤100
1010143499143169,Medicare Savings,"Mayo Labs, LLC",≤100
823462571048536,"Mike Turner - Deputy Mayor & City Councilman for Woodstock, Illinois",Michael Andrew Turner,≤100
546056215457952,Rusty's Naples,These ads ran without a disclaimer,≤100
22219555276,Children's Defense Fund,CHILDRENS DEFENSE FUND (INC),≤100
229812467461262,Big League Politics,These ads ran without a disclaimer,≤100
294461628063240,The RightWay: conservative thoughts & family values,These ads ran without a disclaimer,≤100
2165314677018778,Trumpy Teddy,These ads ran without a disclaimer,≤100
110828620426941,Roger Polack for Congress,ROGER FOR WISCONSIN,≤100
80696790240,Global Ministries (Disciples of Christ and United Church of Christ),Global Ministries - United Church of Christ and Christian Church (Disciples of Christ),≤100
103694317846862,Making Congress Great Again,Making Congress Great Again,≤100
576347669500389,KS Energy Facts,"Kansas Electric Cooperatives, Inc.",≤100
106888790701825,Legendary Trump Coins,Legendary Trump Coins,≤100
105111607762532,Monica Higgs,These ads ran without a disclaimer,≤100
1187828951298252,Tyler Prize for Environmental Achievement,ReAgency LLC,≤100
971668776283950,PolicyEd,Hoover Institution,752
737151126362683,American Military News,American Military News,≤100
294461628063240,The RightWay: conservative thoughts & family values,The RightWay,≤100
103898987883809,Happy Wanderlust - Richard and Zach,Richard L Mulliner,≤100
1290924224415118,Bill Jonson for Clearwater Mayor,Bill Jonson Campaign Committee,414
1933180256921396,IE United,"Inland Communities in Support of Eddie Tejeda for District 3 Supervisor, sponsored by IE United a project of Tides Advocacy",≤100
94047978366,PCCC - BoldProgressives.org,PROGRESSIVE CHANGE CAMPAIGN COMMITTEE,3688
928697117202782,Mass Sticker Shop,These ads ran without a disclaimer,≤100
105756057589080,The Lincoln Project,The Lincoln Project,5184
102265514484361,Nate and Hila,Hila Eileen Perry,≤100
686954138049031,Sticks+Stones,These ads ran without a disclaimer,≤100
1947204578916961,Kionne McGhee,"Kionne McGhee, Non-Partisan, for Miami-Dade County Commissioner District 9",504
108695130693745,Andy4Senate,Andy Garrison for Senate,≤100
1033248857066144,NewsDaylighter,General Memetics LLC,≤100
101464786703,Congressman Bill Posey,Office of Rep. Bill Posey,424
252709368876,The Future of Freedom Foundation,"FUTURE OF FREEDOM FOUNDATION, THE",≤100
159403248441,Khan Academy,"KHAN ACADEMY, INC.",≤100
121376145229752,Chad Chronister,Sheriff Chad Chronister Campaign,697
751679868274074,Hope for Students,THE EXPECTATIONS PROJECT INC,≤100
100137754724934,Trump 2020 Supporters,Proud Right Winger,3205
1836138529938551,Greater Half,Greater Half,1966
108503659576,National Coalition for Public School Options,National Coalition for Public School Options,≤100
999775873528189,Stopping Socialism,The Heartland Institute,≤100
113721100093250,"Dr. Kunnel, Radhika ""RPK"" for Assembly District 2",Committee to elect Radhika Kunnel,≤100
206847600571,Florida National University,These ads ran without a disclaimer,403
302473340643013,Eliot Bostar for Legislature,Eliot Bostar for Legislature,≤100
126855128568,FEBC (Far East Broadcasting Company),"FAR EAST BROADCASTING COMPANY, INC.",477
102920991301206,Raymond Molina,These ads ran without a disclaimer,≤100
433358153526313,Randolph Daffwold III,Leroy M Kutz,≤100
128548486615,UFCW 8-Golden State,Mark Elwood Berns,≤100
102305868017409,VERON PUNTA CANA,These ads ran without a disclaimer,≤100
100369351457884,Black People Don't Do Art,These ads ran without a disclaimer,≤100
104849224417845,Trumpt-Shirt,Victoria A Fuller,≤100
1945237355733646,Giving Brush,Giving Brush LLC,126
117709002968266,Green Ocean Co.,Green Ocean Co.,≤100
106303597451657,Angel Garcia for Judge,Friends of Angel Garcia,≤100
334925200513155,Justin Berry for Texas HD 47,Justin Berry For Texas House,≤100
947007518669446,"Jaime M. Andrade, Jr. for IL 40th District State Representative","Friends of Jaime M. Andrade, Jr.",≤100
102625684720551,Cyclemaskx,These ads ran without a disclaimer,≤100
186538388091065,Operation Sacred Trust,Purpose Built Families Foundation,≤100
108748565833974,Purpose,Purpose,≤100
131772324913,J Street U,Nathan Zachary Wolfson,≤100
113721797245,Cherry Street Mission Ministries,CHERRY STREET MISSION MINISTRIES,≤100
105665324403119,cousleyandcompany,These ads ran without a disclaimer,≤100
2037096416617043,Elect Kristin Dybvig-Pawelko,Elect KDP,≤100
103131054573692,Crawfordology,Crawfordology,106
221416561801,Thomas B. Fordham Institute,Thomas B. Fordham Institute,≤100
35368227870,realtor.com,These ads ran without a disclaimer,≤100
107276507409124,Make America Bad Again,"Provoking Thoughts, LLC",≤100
110782093176494,George W. Hindman,George W. Hindman For Congress,≤100
161226941038366,Buttons & Bows In-Home Childcare,Lynsey Faith Rushing,≤100
837749476375937,Darrell Hale - Collin County Commissioner Precinct 3,Friends of Darrell Hale,≤100
106809210947023,Ruth Peck for Prairie County Clerk of District Court / Clerk & Recorder,Ruth Johnson Peck,≤100
291016237578099,Progress Iowa,Progress Iowa,≤100
100229194922241,FreedomWear1776,These ads ran without a disclaimer,≤100
28068665077,American Academy of PAs,American Academy of PAs,≤100
123651254408327,Sokolove Law,These ads ran without a disclaimer,≤100
2068143630136254,IOOGO Tax,Josue E Alballero Constanza,≤100
111316390402027,Melissa Watson for Congress,Melissa Watson for Congress,≤100
305380096638473,Charles Booker,BOOKER FOR KENTUCKY,103
108525997257106,"Juli Casale for Delray Beach City Commission, Seat 2",Juli Casale Campaign,370
355852771752851,Mel for Progress,COMMITTEE TO ELECT MEL GAGARIN,≤100
112278497050628,gus3tavo,Gustavo Figueroa,≤100
112252320119719,"Aycha Sawa, CPA for Comptroller",Aycha Sawa for Milwaukee City Comptroller,≤100
148306605193993,Blue Shield of California,Lawrence Joseph Sepe,≤100
107589664099282,Stand Up To China,"Stand Up To China, Inc.",23679
186108419168,SEIU Local 503,"SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 503, OREGON PUBLIC EMPLOYEES UNION",≤100
102445414699144,Climate Solution Center,These ads ran without a disclaimer,≤100
720943967965149,AFSCME Retirees,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,≤100
648528708657585,New Skills Academy USA,These ads ran without a disclaimer,≤100
165962573417544,Dr. David Friedman,These ads ran without a disclaimer,≤100
231518367314146,Kim Olson for Congress,KIMFORCONGRESS,207
207182546557721,Anjana Samadder,These ads ran without a disclaimer,≤100
153834924819072,Quontic,These ads ran without a disclaimer,≤100
102909941095087,Stop Biased Banking,Center for Freedom and Prosperity,756
983997691692598,Política Ya,These ads ran without a disclaimer,≤100
111390160437505,VOTUS,VOTUS,≤100
296438217073791,11th Hour Racing,11th Hour Racing,≤100
6204742571,Sierra Club,SIERRA CLUB,7383
126219563280,Girl Power 2 Cure,These ads ran without a disclaimer,≤100
341906876203951,Troy Doucet for Ohio State Senate,Doucet for the People,≤100
166166843531258,National Council of Resistance of Iran - شورای ملی مقاومت ایران,MEK-Iran (Saeid Saadati),≤100
100454114890902,Wise Choice 2020,Wise Choice 2020,≤100
410769492987710,Jeff Neff for PA Senate 2020,Friends of Jeff Neff,≤100
591038604304661,Cohen Milstein,Cohen Milstein Sellers & Toll PLLC,433
1505620079724730,Utah Psychological Association,Kirt Erik Cundick,≤100
199481943979459,Shnyar A Hassan شنیار ئەنوەر,These ads ran without a disclaimer,≤100
537299709721112,Advantage Gold,Advantage Gold Group,1248
158791100909689,Concerned Veterans for America,Concerned Veterans for America,18666
1884284931789547,Brandon Armant,Brandon Armant,≤100
104468354427887,Pepsi Frontline Veterans,These ads ran without a disclaimer,≤100
224142954307245,Singer-Songwriter Michael Sheahan,These ads ran without a disclaimer,≤100
10331123781,Special Olympics,Special Olympics Inc,146
110306340348651,Donna More for State's Attorney,More for State's Attorney,≤100
139362439415490,Jewish Federation of Palm Beach County,"JEWISH FEDERATION OF PALM BEACH COUNTY, INC.",300
399067003454888,Sudan Relief Fund,Sudan Relief Fund Inc,149
110664123879988,Controversial Meme Stream,These ads ran without a disclaimer,≤100
356482637745012,Stansberry Research,Stansberry Research,1561
109613870586532,Universal Death Care - Dr. Reagan Anderson,These ads ran without a disclaimer,≤100
1097837643643221,Lake O Alliance,Lake Okeechobee Business Alliance,≤100
101343267911968,I-Lead Institute,Erick None Guerrero,≤100
6165653060,AFSCME,These ads ran without a disclaimer,≤100
109932900626470,Easter Egg Satisfying Unboxing,These ads ran without a disclaimer,≤100
111967013731903,Goldwind,These ads ran without a disclaimer,≤100
109551323732608,Frank Smyth,These ads ran without a disclaimer,≤100
483364021825115,Outdoor Media Summit,These ads ran without a disclaimer,≤100
230251243697957,Wendy Rogers,Wendy Rogers for AZ Senate,112
106364329441748,Margaret W. Wong & Associates,"WONG, MARGARET W & ASSOCIATES CO LPA (INC)",≤100
60865633726,Love Justice International,TINY HANDS INTERNATIONAL,≤100
1478505709048527,The Grove Museum,The Grove Museum,≤100
1435492506725411,Russian Passport and Visa Expedited Services by Russian Agency,These ads ran without a disclaimer,≤100
105943547657225,2020 Auto Programs,Richard Telfeja,483
344098839510095,WISE Healthcare Huddle,These ads ran without a disclaimer,≤100
108827500747944,We Support Trump,Minerva LLC,≤100
6096369029,Comedy Central,Comedy Central,482
112820508787790,ClassAction.org,These ads ran without a disclaimer,≤100
123802034367035,Shevolution - the series,These ads ran without a disclaimer,≤100
105581547625120,Robbi Gleichauf running for Congress - Florida's 4th District.,Robbi Lance Gleichauf,≤100
915319058545299,Nicki Swift,These ads ran without a disclaimer,≤100
207833736045744,MHAction.org,Kevin R Borden,≤100
932150876820598,Rally For Trump,Rally for Trump,≤100
424916041045138,Point Wealth Management,These ads ran without a disclaimer,≤100
167721133253158,The White House Historical Association,These ads ran without a disclaimer,≤100
392932964587534,Keep Judge Gordon Murray,Committee to Keep Judge Murray,152
105698674239617,Embed News,Embed News,≤100
917165515112598,Progressive Power,USA Unify Media Inc,≤100
1505244559517282,Colin Allred,COLIN ALLRED FOR CONGRESS,≤100
2111654082451335,Laila Saab,These ads ran without a disclaimer,≤100
176036105183,Los Angeles County Democratic Party,Los Angeles County Democratic Party – State Candidate Committee,≤100
1361030863972571,NTV Houston,These ads ran without a disclaimer,≤100
104029184517974,Hermano Hector Robledo - Curandero Mayor,These ads ran without a disclaimer,≤100
90072588167,Education Minnesota,EDUCATION MINNESOTA,≤100
125094941263150,"Tampa, FL Local",These ads ran without a disclaimer,490
113065983566595,TrumpCoin,Jonathan Caughey,≤100
530604487365010,Old Glory Flagpole Kits,Service First Flag Poles,5356
277005566267077,Blueland,Blueland,4500
629864690779104,FunWordz,Funwordz,≤100
102866844473066,Melissa Arnold for Supervisor of Elections,"Melissa Arnold, Republican, for Supervisor of Elections",≤100
101432317199,Blue Cross and Blue Shield Association,These ads ran without a disclaimer,≤100
13341879933,Organic Consumers Association,ORGANIC CONSUMERS ASSOCIATION,≤100
83831762882,California Strawberries,These ads ran without a disclaimer,≤100
2102809453136561,Term Limit Pledge,TermLimitPledge.Org,≤100
1827957754110764,Granny Rocks: The Music & Message of Beth Green,The Stream dba Granny Rocks: The Music & Message of Beth Green,≤100
758857317850758,Urban Farm Academy,Brandon Edward Youst,≤100
103162147719034,Beez Knees of Teez,Robert Wayne Vinson,≤100
265045056894488,Mark Meckler,Convention of States Action,≤100
123585451043714,John Wayne Stock & Supply,These ads ran without a disclaimer,≤100
129255907131113,NumbersUSA,NUMBERSUSA EDUCATION AND RESEARCH FOUNDATION,1408
1715262342039208,Texas Gulf Coast Area Labor Federation,"TEXAS GULF COAST AREA LABOR FEDERATION, AFL-CIO",≤100
90705538313,Sheet Metal Air Rail and Transportation Workers,SMART,≤100
103305557925934,"Kiwanis Club of Bay Minette, Alabama",Kiwanis International,≤100
120356309367081,Esteban "Steve" Bovo,Esteban "Steve" Bovo for Mayor of Miami-Dade County,250
870468973298881,Afghanistan Now,These ads ran without a disclaimer,≤100
104245969935,Nimnicht Chevrolet,These ads ran without a disclaimer,≤100
208559275842315,Original Round Top Antiques Fair,These ads ran without a disclaimer,≤100
1151226001683046,Luz Collective,Luz Collective,≤100
149034417891,ettitude,Ettitude,≤100
104231691204802,PollMask,These ads ran without a disclaimer,≤100
156185624416382,Vejatv,"Apsan Law Offices, LLC",≤100
652735891861686,Ben Loyola,BEN LOYOLA FOR CONGRESS,≤100
67622592449,MIT Sloan Executive Education,These ads ran without a disclaimer,493
521465311248005,The New Atlantis,Ari Nicholas Schulman,≤100
513695272011123,The Genesis Prize,GPF NA LLC,≤100
134571176638205,One Tree Planted,One Tree Planted,280
1197202833754637,MedigapPolicies.org,These ads ran without a disclaimer,≤100
115525519830230,ישראל שלנו - Israel Shelanu,Yaakov Cohen,≤100
200201209253,Latino Community Foundation,Latino Community Foundation,≤100
189769277730708,Insperity,These ads ran without a disclaimer,≤100
107291750775792,The 100 Million,Knight Foundation,210
103304471308209,California Health Equity Alliance,Russell Lamont Lowery,≤100
137521709634139,The People's National Party,These ads ran without a disclaimer,≤100
175797376373,"WaterFurnace Geothermal Heating, Cooling & Hot Water",These ads ran without a disclaimer,≤100
101181794707874,United Research Group,United Research Group,2888
25254987383,Joyce Meyer Ministries,"JOYCE MEYER MINISTRIES, INC.",192
104141422951673,Chicago Booth Review,University of Chicago,≤100
255746508271078,Lift and Shift Foundation,LIFT AND SHIFT FOUNDATION,≤100
118852951506737,Industry City,Industry City,≤100
2663942003634338,Our Life In Transition,These ads ran without a disclaimer,≤100
104679177804089,45 Changes Lives,Jeffrey Osinski,≤100
186073071526089,Seminole Committee for Government Accountability,David Matthew Collins,130
2189896067741997,Joe Kimok for Broward State Attorney,"Joe Kimok, Democrat, for Broward State Attorney",≤100
112454848794673,Community Food Bank of Southern Arizona,"COMMUNITY FOOD BANK, INC.",≤100
460002281235040,"Mike Giallombardo For State Representative, District 77",Mike Giallombardo Campaign,111
1546952572205770,UAEUSAUnited,These ads ran without a disclaimer,≤100
329548021121218,Chicago Clean Energy Authority,Chicago Clean Energy Authority,≤100
105610970947657,MY 2A GEAR,Leon Mckensizy Dunn,215
769395966523308,Eddie J. Mauro,MAURO SENATE CAMPAIGN TEAM,≤100
111278356635,Civitas Institute,Civitas Institute,≤100
151235561684871,The Mama Bear Effect,mamabeareffect,≤100
173345522694004,Southern Maine Workers' Center,Southern Maine Workers Center,≤100
106171537625610,Stephen Tinsley for Sheriff,TINSLEY FOR SHERIFF,≤100
150973207374,UW Department of Environmental and Occupational Health Sciences,University of Washington,≤100
178600855977012,"Republican Party of St. Lucie County, FL","Republican Party of St. Lucie County, FL",≤100
201847089929522,Wisconsin Voices,Wisconsin Voices,≤100
100287418232737,Manuel for Washington County,Manuel for Washington County,≤100
323083351064533,The News Literacy Project,The News Literacy Project,1072
104109217813516,miss_deysi_realtor,These ads ran without a disclaimer,≤100
67945990059,The American Petroleum Institute,AMERICAN PETROLEUM INSTITUTE,133
300992409852,Hoover Institution,Hoover Institution,1042
101329551310892,Wearing It Well,Kenneth David Perschetz,≤100
1413682351987764,Andy Kim for Congress,Andy Kim for Congress,313
340583536575643,Shawn Terry,Shawn for Texas,≤100
314853454314,UNITED SIKHS,These ads ran without a disclaimer,≤100
162291443811427,Clay Electric Co-op,These ads ran without a disclaimer,≤100
1909465542698901,Nelson Recruiting LLC,Jessica Larea Nelson,≤100
28729603879,Food Bank of the Rockies,Food Bank of the Rockies,≤100
7686808625,Jim Inhofe,FRIENDS OF JIM INHOFE,≤100
100222638148486,Judge Julie Kocurek for 390th District Court,Judge Julie Kocurek Campaign,≤100
475055352588930,Respect NM Women,Respect NM Women,≤100
482541798528855,Staance,Emmanuel Iluobe Momoh,403
112712310097111,New Majority Ready LLC,These ads ran without a disclaimer,≤100
663788460405444,Krav Maga Street Defence,These ads ran without a disclaimer,≤100
51379424899,Mercy Ships,MERCY SHIPS INTERNATIONAL,337﻿
101442908124605,Liberty Surveys,Liberty Surveys,149
109829637292277,Dems Are A Hoax,Marques Demont Anderson,≤100
143329509024,Citizens Against Lawsuit Abuse,Citizens Against Lawsuit Abuse,8789
159023914150996,UCOMMBlog,UCOMM Media Group,≤100
107245610653455,Adventures In Pearls,These ads ran without a disclaimer,≤100
157530597777787,Richmond 4 State Rep District 21,Richmond for State Representative,≤100
1435305873421743,Old North State Patriots,Conservative Writers,≤100
103473317929797,Make My Pet Great,Trump My Pet,≤100
148205145252473,Backcountry Hunters & Anglers,Backcountry Hunters & Anglers,≤100
410777099073557,Joanne Osborne for AZ House,Osborne For Arizona House,≤100
161879897191723,EarthX,EarthX,141
103075656740,St. Johns Housing Partnership,St. Johns Housing Partnership,≤100
16266289036,International Campaign for Tibet,INTERNATIONAL CAMPAIGN FOR TIBET,≤100
425303257834064,Tom Basile,TomBasile.com,≤100
379630042141834,Ricky Junquera,Vote for Ricky,≤100
109216580566354,"Palm Beach, FL Local",These ads ran without a disclaimer,≤100
112048893608822,Bhavin Jindal for Loma Linda,Bhavin Jindal for Loma Linda City Council,≤100
111309842220631,Greenleaf Gifts,"Greenleaf, Inc.",275
160630887998827,Let Them Live,Nathan Montgomery Berning,≤100
1836138529938551,Greater Half,Billy Benson,257
113351505349955,The Christian Broadcasting Network,The Christian Broadcasting Network Inc,≤100
100475094679367,Pete Cowden,Friends to Elect Pete Cowden,≤100
500410440069924,Dan "Taxation Is Theft" Behrman for President 2020,COMMITTEE TO ELECT DAN TAXATION IS THEFT BEHRMAN,≤100
44705166993,Vote.org,Vote.org,≤100
1709657975990391,Colorado Times Recorder,Colorado Times Recorder,≤100
1764920923527315,Denver High-Rise Living,These ads ran without a disclaimer,≤100
425957757966609,LIVE SMART Lifestyle,These ads ran without a disclaimer,≤100
354943816643,CoStar Group,These ads ran without a disclaimer,≤100
127216280686110,Ann Wagner,Ann Wagner for Congress,206
106029154202945,Trump Champion,Trump Champion,≤100
483525105549521,Body Cams For the St. Petersburg Police Department,Jean Marie Stanley Leon,≤100
428924807715903,Stephanie 4 Marin,Moulton-Peters for Supervisor 2020,≤100
219353138086907,School on Wheels of Massachusetts,Marilyn Mccunney,≤100
106652674244188,Partido Político,These ads ran without a disclaimer,≤100
117270568319993,NYSUT - A Union of Professionals,New York State United Teachers,≤100
1800072483402009,African Community & Conservation Foundation,African Community & Conservation Foundation,175
104095864420226,Lindsay Carlson for L.A. County Democratic Party Central Committee - AD54,Lindsay Gayle Carlson,≤100
105410570945384,Hourly News Report,Zia Alexis Marshay Sifford,≤100
145380305523723,Secure America Now,Secure America Now,556
109502067261883,Elect Clint Dorris,THE COMMITTEE TO ELECT CLINT DORRIS,≤100
187560865294701,Florida Phoenix News,Florida Phoenix,35803
154269528015922,Byron Donalds,Byron Donalds for Congress,807
113392110069799,Lina Teixeira 2020,Vote Lina,624
133608809985411,One Colorado,ONE COLORADO,≤100
113010733380135,Elect JoAnna Mendoza,JoAnna Mendoza for Arizona,≤100
115375976512747,Margaret Stanton McBride,These ads ran without a disclaimer,≤100
18082780500,Detroit Public Television,DETROIT EDUCATIONAL TELEVISION FOUNDATION,≤100
14084625156,Susan G. Komen,Susan G. Komen,114
113303346969816,The Insolent Libertarian,These ads ran without a disclaimer,≤100
